generation,i,fitness,hash,mom_hash,dad_hash,values
13,149,0.00043034373701675424,-7846772179509415725,6876121793953203535,-6189412110173327124,2  3  0  1  5  7  1  5  6  9
14,0,0.0011792824895012009,5202606336730771904,5202606336730771904,6418911716918173362,2  7  7  1  7  7  5  5  6  6
14,1,0.0011792824895012009,5202606336730771904,5202606336730771904,6418911716918173362,2  7  7  1  7  7  5  5  6  6
14,2,0.0011792824895012009,5202606336730771904,5202606336730771904,6418911716918173362,2  7  7  1  7  7  5  5  6  6
14,3,0.0011792824895012009,5202606336730771904,5202606336730771904,6418911716918173362,2  7  7  1  7  7  5  5  6  6
14,4,0.0011792824895012009,5202606336730771904,5202606336730771904,6418911716918173362,2  7  7  1  7  7  5  5  6  6
14,5,0.0011792824895012009,5202606336730771904,5202606336730771904,6418911716918173362,2  7  7  1  7  7  5  5  6  6
14,6,0.001159414047583963,4931938873210225839,4931938873210225839,-9176114679385235276,7  7  7  1  0  1  5  5  2  5
14,7,0.001159414047583963,4931938873210225839,4931938873210225839,-9176114679385235276,7  7  7  1  0  1  5  5  2  5
14,8,0.001159414047583963,4931938873210225839,4931938873210225839,-9176114679385235276,7  7  7  1  0  1  5  5  2  5
14,9,0.0011503299894618328,6691479860053924875,6691479860053924875,4536602630318335859,2  7  7  1  5  7  5  5  6  6
14,10,0.0011503299894618328,6691479860053924875,6691479860053924875,4536602630318335859,2  7  7  1  5  7  5  5  6  6
14,11,0.0011503299894618328,6691479860053924875,6691479860053924875,4536602630318335859,2  7  7  1  5  7  5  5  6  6
14,12,0.0011503299894618328,-276114643027431522,6663147803402584823,3163026035400859352,2  2  7  1  5  7  5  5  6  6
14,13,0.0011503299894618328,6691479860053924875,6691479860053924875,4536602630318335859,2  7  7  1  5  7  5  5  6  6
14,14,0.0011503299894618328,6691479860053924875,6691479860053924875,4536602630318335859,2  7  7  1  5  7  5  5  6  6
14,15,0.0011133254726198726,2105239127721083643,-7437855005484300570,4931938873210225839,7  7  7  1  0  7  5  5  2  5
14,16,0.0011070896332203287,4581467125507369071,6156198323051323507,6691479860053924875,2  7  7  1  5  7  5  5  2  6
14,17,0.0010937609615218847,7936609802056366912,5258054672656221489,-8264129516065733180,1  1  7  1  0  5  7  5  7  5
14,18,0.001079072881470652,4536602630318335859,6691479860053924875,4536602630318335859,3  7  5  5  5  5  5  1  3  9
14,19,0.0010516354741794314,38864844237529473,2236624532240696336,8380211253162295797,7  7  7  1  0  1  5  5  2  6
14,20,0.0010516354741794314,38864844237529473,2236624532240696336,8380211253162295797,7  7  7  1  0  1  5  5  2  6
14,21,0.0010425832761788627,-3980239736740185396,7948216736982048061,3923372016720647448,2  7  7  1  0  0  5  5  6  6
14,22,0.001036221457720238,-8860843331797540486,-8860843331797540486,3182763695987036297,3  7  5  5  5  7  1  1  3  9
14,23,0.0010108943603889785,2236624532240696336,6156198323051323507,2236624532240696336,7  7  7  1  0  1  7  5  2  6
14,24,0.0010108943603889785,2236624532240696336,6156198323051323507,2236624532240696336,7  7  7  1  0  1  7  5  2  6
14,25,0.001004652891470249,640075335744463549,640075335744463549,4931938873210225839,2  7  7  1  0  7  5  5  6  6
14,26,0.001004652891470249,640075335744463549,640075335744463549,4931938873210225839,2  7  7  1  0  7  5  5  6  6
14,27,0.001004652891470249,640075335744463549,640075335744463549,4931938873210225839,2  7  7  1  0  7  5  5  6  6
14,28,0.001004652891470249,640075335744463549,640075335744463549,4931938873210225839,2  7  7  1  0  7  5  5  6  6
14,29,0.001004652891470249,640075335744463549,640075335744463549,4931938873210225839,2  7  7  1  0  7  5  5  6  6
14,30,0.001004652891470249,640075335744463549,640075335744463549,4931938873210225839,2  7  7  1  0  7  5  5  6  6
14,31,0.001004652891470249,640075335744463549,640075335744463549,4931938873210225839,2  7  7  1  0  7  5  5  6  6
14,32,0.001004652891470249,640075335744463549,640075335744463549,4931938873210225839,2  7  7  1  0  7  5  5  6  6
14,33,0.001004652891470249,3163026035400859352,8307430392266013918,3163026035400859352,2  2  7  1  0  7  5  5  6  6
14,34,0.001004652891470249,640075335744463549,640075335744463549,4931938873210225839,2  7  7  1  0  7  5  5  6  6
14,35,0.001004652891470249,-7720059934241655587,7721006044992620027,640075335744463549,2  7  7  1  0  7  7  5  6  6
14,36,0.001004652891470249,640075335744463549,640075335744463549,4931938873210225839,2  7  7  1  0  7  5  5  6  6
14,37,0.001004652891470249,640075335744463549,640075335744463549,4931938873210225839,2  7  7  1  0  7  5  5  6  6
14,38,0.001004652891470249,640075335744463549,640075335744463549,4931938873210225839,2  7  7  1  0  7  5  5  6  6
14,39,0.000990466444423034,-3517917628171176286,5258054672656221489,-8264129516065733180,3  7  5  5  5  7  4  5  3  9
14,40,0.0009822405604832719,-7974047306295717141,-7247391561325039964,517247231952116852,4  2  2  6  7  5  5  5  6  4
14,41,0.0009715131763470988,6418911716918173362,6418911716918173362,-4650189607653058198,2  7  7  1  0  7  5  5  2  6
14,42,0.0009715131763470988,6418911716918173362,6418911716918173362,-4650189607653058198,2  7  7  1  0  7  5  5  2  6
14,43,0.0009715131763470988,6418911716918173362,6418911716918173362,-4650189607653058198,2  7  7  1  0  7  5  5  2  6
14,44,0.0009715131763470988,6418911716918173362,6418911716918173362,-4650189607653058198,2  7  7  1  0  7  5  5  2  6
14,45,0.0009715131763470988,6418911716918173362,6418911716918173362,-4650189607653058198,2  7  7  1  0  7  5  5  2  6
14,46,0.0009715131763470988,6418911716918173362,6418911716918173362,-4650189607653058198,2  7  7  1  0  7  5  5  2  6
14,47,0.0009715131763470988,6418911716918173362,6418911716918173362,-4650189607653058198,2  7  7  1  0  7  5  5  2  6
14,48,0.0009715131763470988,6418911716918173362,6418911716918173362,-4650189607653058198,2  7  7  1  0  7  5  5  2  6
14,49,0.0009581286161322296,1470193587542528095,-2091976030725916589,6318463188174218057,1  7  7  1  7  7  7  5  2  5
14,50,0.0009522383249412866,6453955761482262307,-1413716750154993205,6418911716918173362,2  7  7  5  0  7  5  5  2  6
14,51,0.000931117548827688,2002980758521878843,4315108571119620611,-7613598719991116984,3  7  7  5  5  5  4  1  3  9
14,52,0.0009287338009687768,7243477021643885883,7243477021643885883,5503378114517439283,3  7  5  1  0  0  1  1  3  9
14,53,0.0009158571052457541,6231537289157951654,-6531194355720826868,6231537289157951654,2  7  7  1  0  4  5  5  6  6
14,54,0.0009158571052457541,6231537289157951654,-6531194355720826868,6231537289157951654,2  7  7  1  0  4  5  5  6  6
14,55,0.0009158571052457541,6231537289157951654,-6531194355720826868,6231537289157951654,2  7  7  1  0  4  5  5  6  6
14,56,0.0009158571052457541,6231537289157951654,-6531194355720826868,6231537289157951654,2  7  7  1  0  4  5  5  6  6
14,57,0.0009087556629706911,-7613598719991116984,-6859555361051615046,-7613598719991116984,7  7  7  1  0  1  0  5  2  6
14,58,0.0008914655639452019,-7681447142081334757,4315108571119620611,-7613598719991116984,7  7  5  1  0  1  0  5  2  6
